	Posteriors	FDR
2526	0.04086989126359205	0.03143928245528449
2194	0.04099487564054493	0.031464900667577414
5576	0.04099487564054493	0.03149038188408267
4039	0.04099487564054493	0.03151572720076657
1879	0.04099487564054493	0.031540937701936195
5386	0.04099487564054493	0.03156601446039404
4084	0.04099487564054493	0.031590958537590204
4076	0.04111986001749781	0.031616100757853816
2634	0.0412448443944507	0.03164143955689749
109	0.04136982877140358	0.03166697338685682
5879	0.04136982877140358	0.031692373531842545
6044	0.04136982877140358	0.031717641038995444
6398	0.04149481314835646	0.031743102424696905
2940	0.04149481314835646	0.03176843154345965
3813	0.04149481314835646	0.031793629423265087
786	0.04161979752530934	0.03181902003851584
6271	0.04174478190226222	0.03184460189898941
6816	0.04174478190226222	0.031870052233188055
1765	0.04174478190226222	0.031895372052852346
3644	0.0418697662792151	0.03192088201251057
5705	0.0418697662792151	0.03194626181931338
6565	0.04199475065616798	0.0319718304931985
1618	0.04199475065616798	0.031997269376860864
5651	0.04199475065616798	0.03202257945604898
1669	0.04224471941007374	0.032048392940781364
629	0.04236970378702662	0.0320743912048777
1867	0.04236970378702662	0.032100258824430836
2729	0.04236970378702662	0.03212599678173057
5281	0.0424946881639795	0.03215191851018619
3284	0.0424946881639795	0.032177710953213104
200	0.0424946881639795	0.03220337507562795
3450	0.0424946881639795	0.032228911832671
7014	0.042619672540932386	0.03225463153739441
2878	0.042619672540932386	0.03228022423123031
2381	0.042619672540932386	0.03230569085268278
1170	0.042619672540932386	0.03233103233103228
1079	0.042619672540932386	0.0323562495864487
1287	0.042619672540932386	0.03238134353010269
3200	0.04286964129483815	0.03240692474416302
3037	0.04299462567179103	0.032432685573670635
3880	0.04299462567179103	0.032458321350607826
678	0.04299462567179103	0.03248383298334677
5121	0.04299462567179103	0.032509221371483106
3167	0.04311961004874391	0.032534788573115064
3807	0.04324459442569679	0.03256053329872223
2416	0.04324459442569679	0.03258615454842721
2525	0.04336957880264967	0.03261195221410717
4852	0.04349456317960255	0.032637925032640576
2989	0.04349456317960255	0.03266377417108572
4625	0.04349456317960255	0.03268950051077341
469	0.04349456317960255	0.03271510492468059
4811	0.04349456317960255	0.03274058827752911
1487	0.04361954755655543	0.03276624620035701
1680	0.04361954755655543	0.032791783380018646
3743	0.04361954755655543	0.032817200666818036
6696	0.04361954755655543	0.032842498903093764
5534	0.04361954755655543	0.03286767892331214
446	0.04374453193350831	0.03289303289303287
3697	0.04374453193350831	0.032918268937313054
3356	0.04374453193350831	0.0329433878769794
313	0.04374453193350831	0.032968390525258406
182	0.043869516310461196	0.032993566335385895
812	0.044119485064366956	0.033019202092825946
6462	0.044244469441319836	0.03304500730512133
5613	0.044244469441319836	0.033070694144883256
6733	0.04436945381827272	0.03309654943017706
3573	0.04436945381827272	0.03312228665480742
5240	0.04436945381827272	0.03314790662556702
5788	0.04436945381827272	0.03317341014191408
6716	0.04436945381827272	0.03319879799605548
2192	0.04436945381827272	0.033224070973028826
1988	0.0444944381952256	0.033249511982559744
5919	0.0444944381952256	0.03327483839294863
2121	0.04474440694913136	0.03330061270431084
3778	0.04474440694913136	0.033326271435801476
4857	0.04486939132608424	0.03335209497023164
2419	0.04486939132608424	0.03337780322102595
6995	0.04486939132608424	0.0334033969584537
1613	0.04499437570303712	0.033429154688997216
4120	0.04499437570303712	0.03345479819457159
2058	0.04499437570303712	0.033480328233307134
2476	0.04499437570303712	0.03350574555663987
490	0.04511936007999	0.033531326205369714
4279	0.045369328833895765	0.03355734379356428
2482	0.045369328833895765	0.03358324726952992
6419	0.045369328833895765	0.033609037382362233
371	0.045494313210848646	0.03363498776626722
3828	0.045494313210848646	0.033660825076604006
6917	0.045494313210848646	0.03368655005080888
3052	0.045619297587801526	0.033712434535704744
4724	0.045619297587801526	0.03373820696655344
5538	0.045619297587801526	0.03376386806940711
4992	0.045744281964754406	0.03378968792694019
6223	0.045744281964754406	0.03381539673132258
1631	0.045744281964754406	0.033840995197488746
2599	0.045744281964754406	0.03386648403424949
3313	0.045869266341707286	0.03389213100499192
1134	0.045869266341707286	0.03391766860698918
2659	0.045869266341707286	0.03394309753833964
1532	0.045869266341707286	0.033968418491213036
5857	0.045994250718660167	0.03399389694932203
2227	0.045994250718660167	0.03401926767610711
2014	0.045994250718660167	0.03404453135341207
6843	0.045994250718660167	0.03406968865733891
5185	0.045994250718660167	0.034094740258308075
2909	0.04611923509561305	0.03411994884287265
19	0.04611923509561305	0.03414505195218801
5994	0.04611923509561305	0.03417005024685069
6147	0.04611923509561305	0.03419494438195228
1552	0.04624421947256593	0.034219994849916134
3486	0.04636920384951881	0.034245200677716144
5496	0.04636920384951881	0.03427030213355838
2768	0.04636920384951881	0.03429529986437648
1596	0.04636920384951881	0.03432019451176853
5961	0.046494188226471694	0.03434524388155187
5646	0.046494188226471694	0.03437019037918004
2216	0.046619172603424575	0.03439529075259038
6348	0.046619172603424575	0.03442028846598677
3466	0.046619172603424575	0.034445184147899904
5150	0.046744156980377455	0.03447023297240597
3981	0.046744156980377455	0.03449517997242217
4440	0.046744156980377455	0.034520025767570156
4014	0.046744156980377455	0.03454477097245438
1236	0.046744156980377455	0.03456941619671281
4570	0.046994125734283215	0.03459446601432888
1314	0.046994125734283215	0.03461941502784992
770	0.046994125734283215	0.0346442638445295
718	0.046994125734283215	0.034669013066753455
5084	0.047119110111236095	0.034693913260842424
138	0.047119110111236095	0.034718714052958975
1497	0.047119110111236095	0.03474341603713881
5939	0.047244094488188976	0.034768268280580265
4172	0.047244094488188976	0.034793021904008056
5419	0.047244094488188976	0.03481767749328366
297	0.047244094488188976	0.03484223562963723
1264	0.047369078865141856	0.03486694340722205
2141	0.047369078865141856	0.03489155391009197
1952	0.047369078865141856	0.03491606771157537
5011	0.047369078865141856	0.034940485380503934
2503	0.047369078865141856	0.034964807481256646
6464	0.047369078865141856	0.0349890345738033
3792	0.047369078865141856	0.03501316721374743
3485	0.047494063242094736	0.03503744911263526
3206	0.047494063242094736	0.03506163671288664
3504	0.047869016372953384	0.035086457216103824
6762	0.047994000749906264	0.035111423451178875
3732	0.047994000749906264	0.03513629329152391
562	0.047994000749906264	0.035161067294333895
6297	0.048118985126859144	0.03518598636708875
772	0.048118985126859144	0.03521080978121499
3893	0.048118985126859144	0.035235538086474845
6650	0.048118985126859144	0.03526017182842586
2726	0.048118985126859144	0.035284711548461044
1719	0.048118985126859144	0.035309157783848466
2237	0.048243969503812024	0.03533374868065448
2467	0.048368953880764905	0.035358483415379546
2544	0.048368953880764905	0.03538312445792762
5748	0.048368953880764905	0.03540767233963431
3501	0.048368953880764905	0.03543212758782512
2025	0.048493938257717785	0.035456726101327746
3952	0.048493938257717785	0.035481232139215696
520	0.048493938257717785	0.035505646221989616
639	0.048618922634670665	0.03553020291939164
3190	0.048618922634670665	0.035554667816055714
766	0.048618922634670665	0.035579041425791935
5391	0.048743907011623545	0.03560355700416406
4147	0.048743907011623545	0.03562798144655711
873	0.048868891388576426	0.03565254714218238
4989	0.048993875765529306	0.03567725330629968
3656	0.048993875765529306	0.03570186813524465
1959	0.048993875765529306	0.035726392134562523
6831	0.04936882889638795	0.03575151632749406
2545	0.04936882889638795	0.03577654815206923
4450	0.04936882889638795	0.0358014881167377
4565	0.04936882889638795	0.03582633672622424
3711	0.04936882889638795	0.03585109448156275
1817	0.049493813273340834	0.035875989953810514
6201	0.049618797650293714	0.035901022390416135
5104	0.049743782027246594	0.035926191044301274
275	0.049743782027246594	0.03595126834191097
6244	0.049868766404199474	0.035976481200719466
5344	0.049868766404199474	0.03600160287378182
730	0.049868766404199474	0.03602663385488365
2085	0.049868766404199474	0.03605157463425179
1858	0.049868766404199474	0.036076425698586226
4034	0.049993750781152355	0.03610141191956031
3693	0.050118735158105235	0.03612653257052544
3317	0.050243719535058115	0.03615178693003266
1263	0.050368703912010995	0.03617717428178619
5077	0.050368703912010995	0.03620247112604684
4945	0.050368703912010995	0.036227677945950686
4966	0.050368703912010995	0.036252795221201235
769	0.05049368828896388	0.03627804503160507
3020	0.05061867266591676	0.03630342667343571
4488	0.05061867266591676	0.036328718627486024
1696	0.05061867266591676	0.036353921368294545
1109	0.0509936257967754	0.03637969549580947
319	0.0509936257967754	0.03640537902885159
3303	0.0509936257967754	0.03643097244423391
2	0.051118610173728284	0.03645669510225404
2495	0.051118610173728284	0.036482327820910466
2986	0.051118610173728284	0.0365078710710899
300	0.051118610173728284	0.03653332532039763
57	0.051243594550681164	0.03655890839731986
3406	0.051243594550681164	0.03658440264411389
5575	0.051243594550681164	0.036609808522634804
4146	0.051243594550681164	0.03663512649154146
1342	0.051368578927634044	0.03666057286880586
2274	0.051368578927634044	0.03668593149994177
933	0.051368578927634044	0.0367112028380273
6652	0.051368578927634044	0.03673638733302662
2982	0.051368578927634044	0.03676148543181668
49	0.051368578927634044	0.03678649757821363
3605	0.051493563304586924	0.03681163786150657
5988	0.051493563304586924	0.03683669234178486
2558	0.05174353205849269	0.03686208729871281
43	0.05174353205849269	0.03688739587823625
1426	0.05174353205849269	0.036912618520307985
1185	0.05186851643544557	0.03693796749982517
5346	0.05186851643544557	0.03696323069599373
1407	0.05186851643544557	0.036988408543526585
5590	0.05211848518935133	0.037013923006673
1439	0.05211848518935133	0.03703935156253609
4697	0.05224346956630421	0.03706490470203822
3320	0.05224346956630421	0.037090372092750075
1602	0.05224346956630421	0.0371157541655701
1522	0.05224346956630421	0.03714105134851447
5630	0.05224346956630421	0.03716626406674116
4065	0.05236845394325709	0.03719160104986868
2050	0.05236845394325709	0.037216853716912586
1538	0.05236845394325709	0.037242022488052695
5257	0.05249343832020997	0.03726731505162177
3924	0.052743407074115733	0.03729293772053319
6068	0.052743407074115733	0.03731847568640687
3368	0.052868391451068614	0.03734413561341127
3114	0.052868391451068614	0.037369710993703946
6182	0.052868391451068614	0.03739520224445619
4007	0.052993375828021494	0.03742081500896122
2649	0.05311836020497438	0.037446548689610414
6891	0.05311836020497438	0.03747219813562574
4121	0.05311836020497438	0.03749776375992206
6105	0.05311836020497438	0.03752324597271986
610	0.05311836020497438	0.037548645181567177
2641	0.05324334458192726	0.037574165017990525
346	0.05349331333583302	0.03760000779123377
4025	0.05349331333583302	0.037625766795357916
3604	0.05349331333583302	0.037651442437009165
4093	0.0536182977127859	0.03767723703357746
4413	0.0536182977127859	0.03770294842176973
4683	0.0536182977127859	0.037728577003558805
3080	0.05374328208973878	0.03775432411784527
3584	0.05374328208973878	0.03777998857686917
5596	0.05374328208973878	0.03780557077801159
456	0.05374328208973878	0.03783107111611035
6942	0.05374328208973878	0.03785648998348036
6845	0.05386826646669166	0.03788202710705805
6554	0.05386826646669166	0.037907482902216696
539	0.05386826646669166	0.0379328577568502
2921	0.05399325084364454	0.03795835044428955
4407	0.05399325084364454	0.03798376233081785
3255	0.05411823522059742	0.03800929156007382
4849	0.05411823522059742	0.0380347401282579
3281	0.0542432195975503	0.03806030555328833
1623	0.0542432195975503	0.038085790457295036
5581	0.0542432195975503	0.03811119522009418
5790	0.0542432195975503	0.03813652021911687
5029	0.05436820397450319	0.03816196172970525
344	0.05449318835145607	0.038187519204856656
3998	0.05449318835145607	0.03821299681289821
5807	0.05449318835145607	0.03823839492762295
6615	0.05449318835145607	0.03826371392049496
4401	0.05461817272840895	0.03828914853761458
3119	0.05474315710536183	0.03831469824035953
42	0.05474315710536183	0.038340168719220004
5018	0.05486814148231471	0.0383657538163765
4430	0.05486814148231471	0.03839125982513374
1256	0.05486814148231471	0.03841668711164174
5901	0.05486814148231471	0.038442036039793785
5493	0.05486814148231471	0.03846730697124382
4926	0.05499312585926759	0.038492692253713906
2941	0.05499312585926759	0.03851799966721936
6594	0.05499312585926759	0.038543229569504275
6794	0.05499312585926759	0.03856838231612471
3298	0.05499312585926759	0.03859345826046539
715	0.05511811023622047	0.038618648278721114
764	0.05511811023622047	0.038643761615033904
4369	0.05511811023622047	0.03866879861901747
6531	0.05511811023622047	0.038693759638163454
2434	0.05524309461317335	0.038718834388125595
887	0.05524309461317335	0.03874383326895018
2012	0.05524309461317335	0.03876875662445505
6759	0.05524309461317335	0.03879360479638374
4302	0.05536807899012623	0.03881856635390444
288	0.05561804774403199	0.038843828731934704
2131	0.05561804774403199	0.03886901524696788
5173	0.05561804774403199	0.03889412624021686
2859	0.05561804774403199	0.038919162050851316
